path,category,brightness,contrast,laplacian_var,issue
balanced_dataset\panthera leo\panthera leo_20150925-RCX_1010.JPG,panthera leo,10.808244069417318,16.26347327091169,211.60940012315865,low_contrast
balanced_dataset\panthera leo\panthera leo_20150925-RCX_1039.JPG,panthera leo,12.401644388834637,16.380608612722508,222.79393090372207,low_contrast
balanced_dataset\panthera leo\panthera leo_20150925-RCX_1105.JPG,panthera leo,10.410195668538412,15.896730826199942,207.36308653419837,low_contrast
balanced_dataset\panthera leo\panthera leo_20150925-RCX_1143.JPG,panthera leo,10.6453005472819,16.331702987310344,212.84639532361876,low_contrast
balanced_dataset\panthera leo\panthera leo_20150925-RCX_1145.JPG,panthera leo,10.710010846455893,16.275514858640033,211.1037811760839,low_contrast
balanced_dataset\papio anubis\papio anubis_20140601-PICT0412.JPG,papio anubis,95.05277926862732,17.24240161048287,112.7822570435538,low_contrast
balanced_dataset\pteroclidae\pteroclidae_PICT8949.JPG,pteroclidae,242.7254277451381,16.906687850267755,118.14558277784462,low_contrast
balanced_dataset\struthio camelus\struthio camelus_PICT0296.JPG,struthio camelus,242.59680559059817,17.132122862851624,117.3282073496074,low_contrast
balanced_dataset\struthio camelus\struthio camelus_PICT3575.JPG,struthio camelus,240.32394441641037,17.876622133184775,124.00323205500644,low_contrast
balanced_dataset\struthio camelus\struthio camelus_PICT4089.JPG,struthio camelus,242.8609770731209,17.985569842557766,124.22449986650876,low_contrast
balanced_dataset\struthio camelus\struthio camelus_PICT4091.JPG,struthio camelus,242.89071360774705,17.94090190532721,126.64226637087806,low_contrast
balanced_dataset\struthio camelus\struthio camelus_PICT8853.JPG,struthio camelus,245.3841685239251,16.680400574396835,104.47676049075272,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1295.JPG,torgos tracheliotos,243.80216430679707,16.249850433022832,126.73436360910992,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4803.JPG,torgos tracheliotos,241.83085093974276,17.722007839099106,135.8038673731471,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4804.JPG,torgos tracheliotos,241.90045783172337,17.429474289393646,134.47753743550126,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4948.JPG,torgos tracheliotos,242.88751396698385,17.95075616873403,123.96403376472446,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4949.JPG,torgos tracheliotos,242.86696785791523,17.945427230587622,122.2051363207446,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4950.JPG,torgos tracheliotos,242.89668937427916,17.907165498753393,121.96962130926369,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT4952.JPG,torgos tracheliotos,243.3309062570085,17.86014564174795,115.29474628619036,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT6340.JPG,torgos tracheliotos,243.4190006297658,17.6671075486074,136.72012054154678,low_contrast
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT6344.JPG,torgos tracheliotos,249.30016199698835,15.739506552833396,127.89370036349312,low_contrast
